"","Metric","Level","value","Time"
"380","cluster coefficient","Plants",0.1,"(4,9].2014.Low"
"381","nestedness","Plants",18.3501151429725,"(4,9].2014.Low"
"382","weighted nestedness","Plants",NA,"(4,9].2014.Low"
"383","weighted NODF","Plants",11.3821138211382,"(4,9].2014.Low"
"384","interaction strength asymmetry","Plants",0.802197802197802,"(4,9].2014.Low"
"385","specialisation asymmetry","Plants",-0.0148119521054772,"(4,9].2014.Low"
"386","linkage density","Plants",1.98861054278176,"(4,9].2014.Low"
"387","weighted connectance","Plants",0.086461327947033,"(4,9].2014.Low"
"388","Fisher alpha","Plants",NA,"(4,9].2014.Low"
"389","Shannon diversity","Plants",2.65822345834303,"(4,9].2014.Low"
"390","interaction evenness","Plants",0.546112921315684,"(4,9].2014.Low"
"391","Alatalo interaction evenness","Plants",0.789739547246001,"(4,9].2014.Low"
"392","H2","Plants",0.828355793830282,"(4,9].2014.Low"
"393","number.of.species.HL","Plants",10,"(4,9].2014.Low"
"394","mean.number.of.shared.partners.HL","Plants",0.155555555555556,"(4,9].2014.Low"
"395","cluster.coefficient.HL","Plants",0.230769230769231,"(4,9].2014.Low"
"396","weighted.cluster.coefficient.HL","Plants",0,"(4,9].2014.Low"
"397","niche.overlap.HL","Plants",0.0996675492986797,"(4,9].2014.Low"
"398","togetherness.HL","Plants",0.0328042328042328,"(4,9].2014.Low"
"399","C.score.HL","Plants",0.853968253968254,"(4,9].2014.Low"
"400","V.ratio.HL","Plants",2.09554140127389,"(4,9].2014.Low"
"401","discrepancy.HL","Plants",10,"(4,9].2014.Low"
"402","extinction.slope.HL","Plants",0.999822738750969,"(4,9].2014.Low"
"403","robustness.HL","Plants",0.585497507226505,"(4,9].2014.Low"
"404","functional.complementarity.HL","Plants",17.0059624430045,"(4,9].2014.Low"
"405","partner.diversity.HL","Plants",0.572167915662183,"(4,9].2014.Low"
"406","generality.HL","Plants",2.08461455976298,"(4,9].2014.Low"
"407","Raw.Camera","Plants",0,"(4,9].2014.Low"
"408","Raw.Transect","Plants",47,"(4,9].2014.Low"
"409","connectance","Hummingbirds",0.158854166666667,"(9,12].2013.High"
"410","web asymmetry","Hummingbirds",-0.2,"(9,12].2013.High"
"411","links per species","Hummingbirds",1.525,"(9,12].2013.High"
"412","number of compartments","Hummingbirds",2,"(9,12].2013.High"
"413","compartment diversity","Hummingbirds",1.21959061791417,"(9,12].2013.High"
"414","cluster coefficient","Hummingbirds",0.0833333333333333,"(9,12].2013.High"
"415","nestedness","Hummingbirds",15.9192118490295,"(9,12].2013.High"
"416","weighted nestedness","Hummingbirds",0.403838729995872,"(9,12].2013.High"
"417","weighted NODF","Hummingbirds",14.8793490460157,"(9,12].2013.High"
"418","interaction strength asymmetry","Hummingbirds",-0.063355227020762,"(9,12].2013.High"
"419","specialisation asymmetry","Hummingbirds",0.105712986221123,"(9,12].2013.High"
"420","linkage density","Hummingbirds",3.86733283708117,"(9,12].2013.High"
"421","weighted connectance","Hummingbirds",0.0966833209270292,"(9,12].2013.High"
"422","Fisher alpha","Hummingbirds",NA,"(9,12].2013.High"
"423","Shannon diversity","Hummingbirds",3.73945225090569,"(9,12].2013.High"
"424","interaction evenness","Hummingbirds",0.628411506464883,"(9,12].2013.High"
"425","Alatalo interaction evenness","Hummingbirds",0.723332012754802,"(9,12].2013.High"
"426","H2","Hummingbirds",0.617020497096947,"(9,12].2013.High"
"427","number.of.species.HL","Hummingbirds",16,"(9,12].2013.High"
"428","mean.number.of.shared.partners.HL","Hummingbirds",0.683333333333333,"(9,12].2013.High"
"429","cluster.coefficient.HL","Hummingbirds",0.289935188715212,"(9,12].2013.High"
"430","weighted.cluster.coefficient.HL","Hummingbirds",0.318529882911148,"(9,12].2013.High"
"431","niche.overlap.HL","Hummingbirds",0.10636338789993,"(9,12].2013.High"
"432","togetherness.HL","Hummingbirds",0.0664918414918415,"(9,12].2013.High"
"433","C.score.HL","Hummingbirds",0.723186377665544,"(9,12].2013.High"
"434","V.ratio.HL","Hummingbirds",4.01464713715047,"(9,12].2013.High"
"435","discrepancy.HL","Hummingbirds",26,"(9,12].2013.High"
"436","extinction.slope.HL","Hummingbirds",2.33148383270638,"(9,12].2013.High"
"437","robustness.HL","Hummingbirds",0.689891862158867,"(9,12].2013.High"
"438","functional.complementarity.HL","Hummingbirds",83.0169439268574,"(9,12].2013.High"
"439","partner.diversity.HL","Hummingbirds",1.43583074280916,"(9,12].2013.High"
"440","generality.HL","Hummingbirds",4.93013875499037,"(9,12].2013.High"
"441","Raw.Camera","Hummingbirds",125,"(9,12].2013.High"
"442","Raw.Transect","Hummingbirds",197,"(9,12].2013.High"
"443","connectance","Plants",0.158854166666667,"(9,12].2013.High"
"444","web asymmetry","Plants",-0.2,"(9,12].2013.High"
"445","links per species","Plants",1.525,"(9,12].2013.High"
"446","number of compartments","Plants",2,"(9,12].2013.High"
"447","compartment diversity","Plants",1.21959061791417,"(9,12].2013.High"
"448","cluster coefficient","Plants",0.0833333333333333,"(9,12].2013.High"
"449","nestedness","Plants",15.9381127971649,"(9,12].2013.High"
"450","weighted nestedness","Plants",0.410034296605856,"(9,12].2013.High"
"451","weighted NODF","Plants",14.8793490460157,"(9,12].2013.High"
"452","interaction strength asymmetry","Plants",-0.063355227020762,"(9,12].2013.High"
"453","specialisation asymmetry","Plants",0.105712986221123,"(9,12].2013.High"
"454","linkage density","Plants",3.86733283708117,"(9,12].2013.High"
"455","weighted connectance","Plants",0.0966833209270292,"(9,12].2013.High"
"456","Fisher alpha","Plants",NA,"(9,12].2013.High"
"457","Shannon diversity","Plants",3.73945225090569,"(9,12].2013.High"
"458","interaction evenness","Plants",0.628411506464883,"(9,12].2013.High"
"459","Alatalo interaction evenness","Plants",0.723332012754802,"(9,12].2013.High"
"460","H2","Plants",0.617020497096947,"(9,12].2013.High"
"461","number.of.species.HL","Plants",24,"(9,12].2013.High"
"462","mean.number.of.shared.partners.HL","Plants",0.652173913043478,"(9,12].2013.High"
"463","cluster.coefficient.HL","Plants",0.233928231033168,"(9,12].2013.High"
"464","weighted.cluster.coefficient.HL","Plants",0.548432742085792,"(9,12].2013.High"
"465","niche.overlap.HL","Plants",0.184683734557776,"(9,12].2013.High"
"466","togetherness.HL","Plants",0.112433862433862,"(9,12].2013.High"
"467","C.score.HL","Plants",0.587969432942259,"(9,12].2013.High"
"468","V.ratio.HL","Plants",1.6097794822627,"(9,12].2013.High"
"469","discrepancy.HL","Plants",27,"(9,12].2013.High"
"470","extinction.slope.HL","Plants",1.94823495309702,"(9,12].2013.High"
"471","robustness.HL","Plants",0.656406158156759,"(9,12].2013.High"
"472","functional.complementarity.HL","Plants",91.7760689405878,"(9,12].2013.High"
"473","partner.diversity.HL","Plants",0.914488616814048,"(9,12].2013.High"
"474","generality.HL","Plants",2.80452691917196,"(9,12].2013.High"
"475","Raw.Camera","Plants",125,"(9,12].2013.High"
"476","Raw.Transect","Plants",197,"(9,12].2013.High"
"477","connectance","Hummingbirds",0.25,"(9,12].2013.Low"
"478","web asymmetry","Hummingbirds",-0.157894736842105,"(9,12].2013.Low"
"479","links per species","Hummingbirds",1.15789473684211,"(9,12].2013.Low"
"480","number of compartments","Hummingbirds",1,"(9,12].2013.Low"
"481","compartment diversity","Hummingbirds",NA,"(9,12].2013.Low"
"482","cluster coefficient","Hummingbirds",0.136363636363636,"(9,12].2013.Low"
"483","nestedness","Hummingbirds",19.6087952554266,"(9,12].2013.Low"
"484","weighted nestedness","Hummingbirds",0.461728633634665,"(9,12].2013.Low"
"485","weighted NODF","Hummingbirds",24.3373493975904,"(9,12].2013.Low"
"486","interaction strength asymmetry","Hummingbirds",-0.0620749763069427,"(9,12].2013.Low"
"487","specialisation asymmetry","Hummingbirds",0.122777804973623,"(9,12].2013.Low"
"488","linkage density","Hummingbirds",2.54335613774248,"(9,12].2013.Low"
"489","weighted connectance","Hummingbirds",0.133860849354867,"(9,12].2013.Low"
"490","Fisher alpha","Hummingbirds",NA,"(9,12].2013.Low"
"491","Shannon diversity","Hummingbirds",2.58172668156564,"(9,12].2013.Low"
"492","interaction evenness","Hummingbirds",0.576621055895818,"(9,12].2013.Low"
"493","Alatalo interaction evenness","Hummingbirds",0.650276667166503,"(9,12].2013.Low"
"494","H2","Hummingbirds",0.674973733834248,"(9,12].2013.Low"
"495","number.of.species.HL","Hummingbirds",8,"(9,12].2013.Low"
"496","mean.number.of.shared.partners.HL","Hummingbirds",0.714285714285714,"(9,12].2013.Low"
"497","cluster.coefficient.HL","Hummingbirds",0.39436173582515,"(9,12].2013.Low"
"498","weighted.cluster.coefficient.HL","Hummingbirds",0.1518194861093,"(9,12].2013.Low"
"499","niche.overlap.HL","Hummingbirds",0.214007000523821,"(9,12].2013.Low"
"500","togetherness.HL","Hummingbirds",0.122448979591837,"(9,12].2013.Low"
"501","C.score.HL","Hummingbirds",0.523469387755102,"(9,12].2013.Low"
"502","V.ratio.HL","Hummingbirds",2.63157894736842,"(9,12].2013.Low"
"503","discrepancy.HL","Hummingbirds",9,"(9,12].2013.Low"
"504","extinction.slope.HL","Hummingbirds",2.03880574203897,"(9,12].2013.Low"
"505","robustness.HL","Hummingbirds",0.662591237567917,"(9,12].2013.Low"
"506","functional.complementarity.HL","Hummingbirds",44.5678152079955,"(9,12].2013.Low"
"507","partner.diversity.HL","Hummingbirds",0.992154143277454,"(9,12].2013.Low"
"508","generality.HL","Hummingbirds",3.09055452372161,"(9,12].2013.Low"
"509","Raw.Camera","Hummingbirds",44,"(9,12].2013.Low"
"510","Raw.Transect","Hummingbirds",40,"(9,12].2013.Low"
"511","connectance","Plants",0.25,"(9,12].2013.Low"
"512","web asymmetry","Plants",-0.157894736842105,"(9,12].2013.Low"
"513","links per species","Plants",1.15789473684211,"(9,12].2013.Low"
"514","number of compartments","Plants",1,"(9,12].2013.Low"
"515","compartment diversity","Plants",NA,"(9,12].2013.Low"
"516","cluster coefficient","Plants",0.136363636363636,"(9,12].2013.Low"
"517","nestedness","Plants",19.6087952554266,"(9,12].2013.Low"
"518","weighted nestedness","Plants",0.458053501349429,"(9,12].2013.Low"
"519","weighted NODF","Plants",24.3373493975904,"(9,12].2013.Low"
"520","interaction strength asymmetry","Plants",-0.0620749763069427,"(9,12].2013.Low"
"521","specialisation asymmetry","Plants",0.122777804973623,"(9,12].2013.Low"
"522","linkage density","Plants",2.54335613774248,"(9,12].2013.Low"
"523","weighted connectance","Plants",0.133860849354867,"(9,12].2013.Low"
"524","Fisher alpha","Plants",NA,"(9,12].2013.Low"
"525","Shannon diversity","Plants",2.58172668156564,"(9,12].2013.Low"
"526","interaction evenness","Plants",0.576621055895818,"(9,12].2013.Low"
"527","Alatalo interaction evenness","Plants",0.650276667166503,"(9,12].2013.Low"
"528","H2","Plants",0.674973733834248,"(9,12].2013.Low"
"529","number.of.species.HL","Plants",11,"(9,12].2013.Low"
"530","mean.number.of.shared.partners.HL","Plants",0.690909090909091,"(9,12].2013.Low"
"531","cluster.coefficient.HL","Plants",0.392421602787456,"(9,12].2013.Low"
"532","weighted.cluster.coefficient.HL","Plants",0.332075471698113,"(9,12].2013.Low"
"533","niche.overlap.HL","Plants",0.222649853094151,"(9,12].2013.Low"
"534","togetherness.HL","Plants",0.184090909090909,"(9,12].2013.Low"
"535","C.score.HL","Plants",0.445757575757576,"(9,12].2013.Low"
"536","V.ratio.HL","Plants",1.375,"(9,12].2013.Low"
"537","discrepancy.HL","Plants",6,"(9,12].2013.Low"
"538","extinction.slope.HL","Plants",1.71385464950392,"(9,12].2013.Low"
"539","robustness.HL","Plants",0.628406892701348,"(9,12].2013.Low"
"540","functional.complementarity.HL","Plants",45.9831111093507,"(9,12].2013.Low"
"541","partner.diversity.HL","Plants",0.594481110674445,"(9,12].2013.Low"
"542","generality.HL","Plants",1.99615775176334,"(9,12].2013.Low"
"543","Raw.Camera","Plants",44,"(9,12].2013.Low"
"544","Raw.Transect","Plants",40,"(9,12].2013.Low"
"545","connectance","Hummingbirds",0.207100591715976,"(9,12].2014.High"
"546","web asymmetry","Hummingbirds",0,"(9,12].2014.High"
"547","links per species","Hummingbirds",1.34615384615385,"(9,12].2014.High"
"548","number of compartments","Hummingbirds",1,"(9,12].2014.High"
"549","compartment diversity","Hummingbirds",NA,"(9,12].2014.High"
"550","cluster coefficient","Hummingbirds",0.230769230769231,"(9,12].2014.High"
"551","nestedness","Hummingbirds",24.0630707999338,"(9,12].2014.High"
"552","weighted nestedness","Hummingbirds",0.146864138990505,"(9,12].2014.High"
"553","weighted NODF","Hummingbirds",12.8739316239316,"(9,12].2014.High"
"554","interaction strength asymmetry","Hummingbirds",0.312102795272153,"(9,12].2014.High"
"555","specialisation asymmetry","Hummingbirds",0.0260618285312402,"(9,12].2014.High"
"556","linkage density","Hummingbirds",2.58911647410972,"(9,12].2014.High"
"557","weighted connectance","Hummingbirds",0.0995814028503738,"(9,12].2014.High"
"558","Fisher alpha","Hummingbirds",NA,"(9,12].2014.High"
"559","Shannon diversity","Hummingbirds",3.14183642715784,"(9,12].2014.High"
"560","interaction evenness","Hummingbirds",0.61245584011593,"(9,12].2014.High"
"561","Alatalo interaction evenness","Hummingbirds",0.768569910537904,"(9,12].2014.High"
"562","H2","Hummingbirds",0.684961026985196,"(9,12].2014.High"
"563","number.of.species.HL","Hummingbirds",13,"(9,12].2014.High"
"564","mean.number.of.shared.partners.HL","Hummingbirds",0.564102564102564,"(9,12].2014.High"
"565","cluster.coefficient.HL","Hummingbirds",0.273908835322856,"(9,12].2014.High"
"566","weighted.cluster.coefficient.HL","Hummingbirds",0.32331616481775,"(9,12].2014.High"
"567","niche.overlap.HL","Hummingbirds",0.121466394468764,"(9,12].2014.High"
"568","togetherness.HL","Hummingbirds",0.106730769230769,"(9,12].2014.High"
"569","C.score.HL","Hummingbirds",0.69531339031339,"(9,12].2014.High"
"570","V.ratio.HL","Hummingbirds",1.20481927710843,"(9,12].2014.High"
"571","discrepancy.HL","Hummingbirds",20,"(9,12].2014.High"
"572","extinction.slope.HL","Hummingbirds",2.30069257427545,"(9,12].2014.High"
"573","robustness.HL","Hummingbirds",0.688990939011551,"(9,12].2014.High"
"574","functional.complementarity.HL","Hummingbirds",59.4632028411,"(9,12].2014.High"
"575","partner.diversity.HL","Hummingbirds",0.894958631509054,"(9,12].2014.High"
"576","generality.HL","Hummingbirds",2.69756419601896,"(9,12].2014.High"
"577","Raw.Camera","Hummingbirds",78,"(9,12].2014.High"
"578","Raw.Transect","Hummingbirds",78,"(9,12].2014.High"
"579","connectance","Plants",0.207100591715976,"(9,12].2014.High"
"580","web asymmetry","Plants",0,"(9,12].2014.High"
"581","links per species","Plants",1.34615384615385,"(9,12].2014.High"
"582","number of compartments","Plants",1,"(9,12].2014.High"
"583","compartment diversity","Plants",NA,"(9,12].2014.High"
"584","cluster coefficient","Plants",0.230769230769231,"(9,12].2014.High"
"585","nestedness","Plants",23.7336468554193,"(9,12].2014.High"
"586","weighted nestedness","Plants",0.142544276261343,"(9,12].2014.High"
"587","weighted NODF","Plants",12.8739316239316,"(9,12].2014.High"
"588","interaction strength asymmetry","Plants",0.312102795272153,"(9,12].2014.High"
"589","specialisation asymmetry","Plants",0.0260618285312402,"(9,12].2014.High"
"590","linkage density","Plants",2.58911647410972,"(9,12].2014.High"
"591","weighted connectance","Plants",0.0995814028503738,"(9,12].2014.High"
"592","Fisher alpha","Plants",NA,"(9,12].2014.High"
"593","Shannon diversity","Plants",3.14183642715784,"(9,12].2014.High"
"594","interaction evenness","Plants",0.61245584011593,"(9,12].2014.High"
"595","Alatalo interaction evenness","Plants",0.768569910537904,"(9,12].2014.High"
"596","H2","Plants",0.684961026985196,"(9,12].2014.High"
"597","number.of.species.HL","Plants",13,"(9,12].2014.High"
"598","mean.number.of.shared.partners.HL","Plants",0.576923076923077,"(9,12].2014.High"
"599","cluster.coefficient.HL","Plants",0.262248237083468,"(9,12].2014.High"
"600","weighted.cluster.coefficient.HL","Plants",0.370016193268852,"(9,12].2014.High"
"601","niche.overlap.HL","Plants",0.131835213753154,"(9,12].2014.High"
"602","togetherness.HL","Plants",0.110576923076923,"(9,12].2014.High"
"603","C.score.HL","Plants",0.657891737891738,"(9,12].2014.High"
"604","V.ratio.HL","Plants",1.13333333333333,"(9,12].2014.High"
"605","discrepancy.HL","Plants",19,"(9,12].2014.High"
"606","extinction.slope.HL","Plants",2.27599073680394,"(9,12].2014.High"
"607","robustness.HL","Plants",0.687569505878023,"(9,12].2014.High"
"608","functional.complementarity.HL","Plants",58.8011470313119,"(9,12].2014.High"
"609","partner.diversity.HL","Plants",0.820623103933072,"(9,12].2014.High"
"610","generality.HL","Plants",2.48066875220048,"(9,12].2014.High"
"611","Raw.Camera","Plants",78,"(9,12].2014.High"
"612","Raw.Transect","Plants",78,"(9,12].2014.High"
"613","connectance","Hummingbirds",0.172839506172839,"(9,12].2014.Low"
"614","web asymmetry","Hummingbirds",0,"(9,12].2014.Low"
"615","links per species","Hummingbirds",0.777777777777778,"(9,12].2014.Low"
"616","number of compartments","Hummingbirds",4,"(9,12].2014.Low"
"617","compartment diversity","Hummingbirds",3.52186623268845,"(9,12].2014.Low"
"618","cluster coefficient","Hummingbirds",0.111111111111111,"(9,12].2014.Low"
"619","nestedness","Hummingbirds",33.5612540233427,"(9,12].2014.Low"
"620","weighted nestedness","Hummingbirds",NA,"(9,12].2014.Low"
"621","weighted NODF","Hummingbirds",4.86111111111111,"(9,12].2014.Low"
"622","interaction strength asymmetry","Hummingbirds",0.597222222222222,"(9,12].2014.Low"
"623","specialisation asymmetry","Hummingbirds",-0.00677387337249138,"(9,12].2014.Low"
"624","linkage density","Hummingbirds",1.66197099964386,"(9,12].2014.Low"
"625","weighted connectance","Hummingbirds",0.0923317222024369,"(9,12].2014.Low"
"626","Fisher alpha","Hummingbirds",NA,"(9,12].2014.Low"
"627","Shannon diversity","Hummingbirds",2.43309425849295,"(9,12].2014.Low"
"628","interaction evenness","Hummingbirds",0.553674459040205,"(9,12].2014.Low"
"629","Alatalo interaction evenness","Hummingbirds",0.766299432861335,"(9,12].2014.Low"
"630","H2","Hummingbirds",0.880967265448757,"(9,12].2014.Low"
"631","number.of.species.HL","Hummingbirds",9,"(9,12].2014.Low"
"632","mean.number.of.shared.partners.HL","Hummingbirds",0.166666666666667,"(9,12].2014.Low"
"633","cluster.coefficient.HL","Hummingbirds",0.188657407407407,"(9,12].2014.Low"
"634","weighted.cluster.coefficient.HL","Hummingbirds",0,"(9,12].2014.Low"
"635","niche.overlap.HL","Hummingbirds",0.0888451074209588,"(9,12].2014.Low"
"636","togetherness.HL","Hummingbirds",0.0601851851851852,"(9,12].2014.Low"
"637","C.score.HL","Hummingbirds",0.842592592592593,"(9,12].2014.Low"
"638","V.ratio.HL","Hummingbirds",0.38,"(9,12].2014.Low"
"639","discrepancy.HL","Hummingbirds",8,"(9,12].2014.Low"
"640","extinction.slope.HL","Hummingbirds",1.49382495734116,"(9,12].2014.Low"
"641","robustness.HL","Hummingbirds",0.596974900762421,"(9,12].2014.Low"
"642","functional.complementarity.HL","Hummingbirds",17.9604605771262,"(9,12].2014.Low"
"643","partner.diversity.HL","Hummingbirds",0.426738128768155,"(9,12].2014.Low"
"644","generality.HL","Hummingbirds",1.6674945928915,"(9,12].2014.Low"
"645","Raw.Camera","Hummingbirds",0,"(9,12].2014.Low"
"646","Raw.Transect","Hummingbirds",23,"(9,12].2014.Low"
"647","connectance","Plants",0.172839506172839,"(9,12].2014.Low"
"648","web asymmetry","Plants",0,"(9,12].2014.Low"
"649","links per species","Plants",0.777777777777778,"(9,12].2014.Low"
"650","number of compartments","Plants",4,"(9,12].2014.Low"
"651","compartment diversity","Plants",3.52186623268845,"(9,12].2014.Low"
"652","cluster coefficient","Plants",0.111111111111111,"(9,12].2014.Low"
"653","nestedness","Plants",33.5612540233427,"(9,12].2014.Low"
"654","weighted nestedness","Plants",NA,"(9,12].2014.Low"
"655","weighted NODF","Plants",4.86111111111111,"(9,12].2014.Low"
"656","interaction strength asymmetry","Plants",0.597222222222222,"(9,12].2014.Low"
"657","specialisation asymmetry","Plants",-0.00677387337249138,"(9,12].2014.Low"
"658","linkage density","Plants",1.66197099964386,"(9,12].2014.Low"
"659","weighted connectance","Plants",0.0923317222024369,"(9,12].2014.Low"
"660","Fisher alpha","Plants",NA,"(9,12].2014.Low"
"661","Shannon diversity","Plants",2.43309425849295,"(9,12].2014.Low"
"662","interaction evenness","Plants",0.553674459040205,"(9,12].2014.Low"
"663","Alatalo interaction evenness","Plants",0.766299432861335,"(9,12].2014.Low"
"664","H2","Plants",0.880967265448757,"(9,12].2014.Low"
"665","number.of.species.HL","Plants",9,"(9,12].2014.Low"
"666","mean.number.of.shared.partners.HL","Plants",0.166666666666667,"(9,12].2014.Low"
"667","cluster.coefficient.HL","Plants",0.204861111111111,"(9,12].2014.Low"
"668","weighted.cluster.coefficient.HL","Plants",0,"(9,12].2014.Low"
"669","niche.overlap.HL","Plants",0.090871747046807,"(9,12].2014.Low"
"670","togetherness.HL","Plants",0.0601851851851852,"(9,12].2014.Low"
"671","C.score.HL","Plants",0.849537037037037,"(9,12].2014.Low"
"672","V.ratio.HL","Plants",0.38,"(9,12].2014.Low"
"673","discrepancy.HL","Plants",10,"(9,12].2014.Low"
"674","extinction.slope.HL","Plants",1.45029935929534,"(9,12].2014.Low"
"675","robustness.HL","Plants",0.592001388058073,"(9,12].2014.Low"
"676","functional.complementarity.HL","Plants",16.1622607181779,"(9,12].2014.Low"
"677","partner.diversity.HL","Plants",0.449795737599499,"(9,12].2014.Low"
"678","generality.HL","Plants",1.65644740639623,"(9,12].2014.Low"
"679","Raw.Camera","Plants",0,"(9,12].2014.Low"
"680","Raw.Transect","Plants",23,"(9,12].2014.Low"
