"","Metric","Level","value","Time"
"447","partner.diversity.HL","Plants",0.693147180559945,"12.2014"
"448","generality.HL","Plants",2,"12.2014"
"449","connectance","Hummingbirds",0.222222222222222,"2.2014"
"450","web asymmetry","Hummingbirds",0.1,"2.2014"
"451","links per species","Hummingbirds",1.1,"2.2014"
"452","number of compartments","Hummingbirds",1,"2.2014"
"453","compartment diversity","Hummingbirds",NA,"2.2014"
"454","cluster coefficient","Hummingbirds",0.222222222222222,"2.2014"
"455","nestedness","Hummingbirds",38.0234104976288,"2.2014"
"456","weighted nestedness","Hummingbirds",0.0176998999972223,"2.2014"
"457","weighted NODF","Hummingbirds",9.15750915750916,"2.2014"
"458","interaction strength asymmetry","Hummingbirds",0.594926017545065,"2.2014"
"459","specialisation asymmetry","Hummingbirds",-0.083114867986408,"2.2014"
"460","linkage density","Hummingbirds",1.84082782889288,"2.2014"
"461","weighted connectance","Hummingbirds",0.092041391444644,"2.2014"
"462","Fisher alpha","Hummingbirds",NA,"2.2014"
"463","Shannon diversity","Hummingbirds",2.33798104491415,"2.2014"
"464","interaction evenness","Hummingbirds",0.508796532226612,"2.2014"
"465","Alatalo interaction evenness","Hummingbirds",0.54838738396421,"2.2014"
"466","H2","Hummingbirds",0.830879783219446,"2.2014"
"467","number.of.species.HL","Hummingbirds",11,"2.2014"
"468","mean.number.of.shared.partners.HL","Hummingbirds",0.345454545454545,"2.2014"
"469","cluster.coefficient.HL","Hummingbirds",0.229262320171411,"2.2014"
"470","weighted.cluster.coefficient.HL","Hummingbirds",0.0823798627002288,"2.2014"
"471","niche.overlap.HL","Hummingbirds",0.129320545421543,"2.2014"
"472","togetherness.HL","Hummingbirds",0.0890909090909091,"2.2014"
"473","C.score.HL","Hummingbirds",0.733080808080808,"2.2014"
"474","V.ratio.HL","Hummingbirds",0.725274725274725,"2.2014"
"475","discrepancy.HL","Hummingbirds",13,"2.2014"
"476","extinction.slope.HL","Hummingbirds",1.77763218166989,"2.2014"
"477","robustness.HL","Hummingbirds",0.637714933686206,"2.2014"
"478","functional.complementarity.HL","Hummingbirds",71.3566817726941,"2.2014"
"479","partner.diversity.HL","Hummingbirds",0.439433258756109,"2.2014"
"480","generality.HL","Hummingbirds",1.72760538189744,"2.2014"
"481","connectance","Plants",0.222222222222222,"2.2014"
"482","web asymmetry","Plants",0.1,"2.2014"
"483","links per species","Plants",1.1,"2.2014"
"484","number of compartments","Plants",1,"2.2014"
"485","compartment diversity","Plants",NA,"2.2014"
"486","cluster coefficient","Plants",0.222222222222222,"2.2014"
"487","nestedness","Plants",38.0234104976288,"2.2014"
"488","weighted nestedness","Plants",0.00447141860387915,"2.2014"
"489","weighted NODF","Plants",9.15750915750916,"2.2014"
"490","interaction strength asymmetry","Plants",0.594926017545065,"2.2014"
"491","specialisation asymmetry","Plants",-0.083114867986408,"2.2014"
"492","linkage density","Plants",1.84082782889288,"2.2014"
"493","weighted connectance","Plants",0.092041391444644,"2.2014"
"494","Fisher alpha","Plants",NA,"2.2014"
"495","Shannon diversity","Plants",2.33798104491415,"2.2014"
"496","interaction evenness","Plants",0.508796532226612,"2.2014"
"497","Alatalo interaction evenness","Plants",0.54838738396421,"2.2014"
"498","H2","Plants",0.830879783219446,"2.2014"
"499","number.of.species.HL","Plants",9,"2.2014"
"500","mean.number.of.shared.partners.HL","Plants",0.472222222222222,"2.2014"
"501","cluster.coefficient.HL","Plants",0.271975957926371,"2.2014"
"502","weighted.cluster.coefficient.HL","Plants",0.0415065334358186,"2.2014"
"503","niche.overlap.HL","Plants",0.145896872600847,"2.2014"
"504","togetherness.HL","Plants",0.115079365079365,"2.2014"
"505","C.score.HL","Plants",0.692515432098765,"2.2014"
"506","V.ratio.HL","Plants",0.394366197183099,"2.2014"
"507","discrepancy.HL","Plants",14,"2.2014"
"508","extinction.slope.HL","Plants",2.45089927888869,"2.2014"
"509","robustness.HL","Plants",0.705118948553804,"2.2014"
"510","functional.complementarity.HL","Plants",67.085586963953,"2.2014"
"511","partner.diversity.HL","Plants",0.645284727074162,"2.2014"
"512","generality.HL","Plants",1.95405027588832,"2.2014"
"513","connectance","Hummingbirds",0.305555555555556,"3.2014"
"514","web asymmetry","Hummingbirds",0,"3.2014"
"515","links per species","Hummingbirds",0.916666666666667,"3.2014"
"516","number of compartments","Hummingbirds",3,"3.2014"
"517","compartment diversity","Hummingbirds",2.82842712474619,"3.2014"
"518","cluster coefficient","Hummingbirds",0.25,"3.2014"
"519","nestedness","Hummingbirds",33.2591419378465,"3.2014"
"520","weighted nestedness","Hummingbirds",0.102924273092164,"3.2014"
"521","weighted NODF","Hummingbirds",13.3333333333333,"3.2014"
"522","interaction strength asymmetry","Hummingbirds",-0.138888888888889,"3.2014"
"523","specialisation asymmetry","Hummingbirds",0.0278764081956802,"3.2014"
"524","linkage density","Hummingbirds",1.95700155844597,"3.2014"
"525","weighted connectance","Hummingbirds",0.163083463203831,"3.2014"
"526","Fisher alpha","Hummingbirds",NA,"3.2014"
"527","Shannon diversity","Hummingbirds",2.29097821380845,"3.2014"
"528","interaction evenness","Hummingbirds",0.639309643161946,"3.2014"
"529","Alatalo interaction evenness","Hummingbirds",0.879782074499344,"3.2014"
"530","H2","Hummingbirds",0.754739592677776,"3.2014"
"531","number.of.species.HL","Hummingbirds",6,"3.2014"
"532","mean.number.of.shared.partners.HL","Hummingbirds",0.4,"3.2014"
"533","cluster.coefficient.HL","Hummingbirds",0.349462365591398,"3.2014"
"534","weighted.cluster.coefficient.HL","Hummingbirds",0,"3.2014"
"535","niche.overlap.HL","Hummingbirds",0.2,"3.2014"
"536","togetherness.HL","Hummingbirds",0.148148148148148,"3.2014"
"537","C.score.HL","Hummingbirds",0.733333333333333,"3.2014"
"538","V.ratio.HL","Hummingbirds",0.674418604651163,"3.2014"
"539","discrepancy.HL","Hummingbirds",5,"3.2014"
"540","extinction.slope.HL","Hummingbirds",1.68484478088167,"3.2014"
"541","robustness.HL","Hummingbirds",0.630695125028767,"3.2014"
"542","functional.complementarity.HL","Hummingbirds",13.2274587653104,"3.2014"
"543","partner.diversity.HL","Hummingbirds",0.642369810777738,"3.2014"
"544","generality.HL","Hummingbirds",2.08391345297025,"3.2014"
"545","connectance","Plants",0.305555555555556,"3.2014"
"546","web asymmetry","Plants",0,"3.2014"
"547","links per species","Plants",0.916666666666667,"3.2014"
"548","number of compartments","Plants",3,"3.2014"
"549","compartment diversity","Plants",2.82842712474619,"3.2014"
"550","cluster coefficient","Plants",0.25,"3.2014"
"551","nestedness","Plants",33.2591419378465,"3.2014"
"552","weighted nestedness","Plants",0.101141210246713,"3.2014"
"553","weighted NODF","Plants",13.3333333333333,"3.2014"
"554","interaction strength asymmetry","Plants",-0.138888888888889,"3.2014"
"555","specialisation asymmetry","Plants",0.0278764081956802,"3.2014"
"556","linkage density","Plants",1.95700155844597,"3.2014"
"557","weighted connectance","Plants",0.163083463203831,"3.2014"
"558","Fisher alpha","Plants",NA,"3.2014"
"559","Shannon diversity","Plants",2.29097821380845,"3.2014"
"560","interaction evenness","Plants",0.639309643161946,"3.2014"
"561","Alatalo interaction evenness","Plants",0.879782074499344,"3.2014"
"562","H2","Plants",0.754739592677776,"3.2014"
"563","number.of.species.HL","Plants",6,"3.2014"
"564","mean.number.of.shared.partners.HL","Plants",0.466666666666667,"3.2014"
"565","cluster.coefficient.HL","Plants",0.311827956989247,"3.2014"
"566","weighted.cluster.coefficient.HL","Plants",0,"3.2014"
"567","niche.overlap.HL","Plants",0.24,"3.2014"
"568","togetherness.HL","Plants",0.185185185185185,"3.2014"
"569","C.score.HL","Plants",0.733333333333333,"3.2014"
"570","V.ratio.HL","Plants",0.414634146341463,"3.2014"
"571","discrepancy.HL","Plants",6,"3.2014"
"572","extinction.slope.HL","Plants",1.82730018806765,"3.2014"
"573","robustness.HL","Plants",0.640288361876839,"3.2014"
"574","functional.complementarity.HL","Plants",11.608169194512,"3.2014"
"575","partner.diversity.HL","Plants",0.526604461180162,"3.2014"
"576","generality.HL","Plants",1.83008966392168,"3.2014"
"577","connectance","Hummingbirds",0.227272727272727,"4.2014"
"578","web asymmetry","Hummingbirds",0.294117647058824,"4.2014"
"579","links per species","Hummingbirds",0.882352941176471,"4.2014"
"580","number of compartments","Hummingbirds",3,"4.2014"
"581","compartment diversity","Hummingbirds",2.23388474347224,"4.2014"
"582","cluster coefficient","Hummingbirds",0.166666666666667,"4.2014"
"583","nestedness","Hummingbirds",45.8919307255653,"4.2014"
"584","weighted nestedness","Hummingbirds",NA,"4.2014"
"585","weighted NODF","Hummingbirds",10,"4.2014"
"586","interaction strength asymmetry","Hummingbirds",0.297081695450219,"4.2014"
"587","specialisation asymmetry","Hummingbirds",0.101017958766363,"4.2014"
"588","linkage density","Hummingbirds",1.8717956252519,"4.2014"
"589","weighted connectance","Hummingbirds",0.110105625014818,"4.2014"
"590","Fisher alpha","Hummingbirds",NA,"4.2014"
"591","Shannon diversity","Hummingbirds",2.14830677484913,"4.2014"
"592","interaction evenness","Hummingbirds",0.512764632679506,"4.2014"
"593","Alatalo interaction evenness","Hummingbirds",0.681195428855378,"4.2014"
"594","H2","Hummingbirds",0.846820829119557,"4.2014"
"595","number.of.species.HL","Hummingbirds",11,"4.2014"
"596","mean.number.of.shared.partners.HL","Hummingbirds",0.254545454545455,"4.2014"
"597","cluster.coefficient.HL","Hummingbirds",0.413308913308913,"4.2014"
"598","weighted.cluster.coefficient.HL","Hummingbirds",0,"4.2014"
"599","niche.overlap.HL","Hummingbirds",0.12718520023224,"4.2014"
"600","togetherness.HL","Hummingbirds",0.096969696969697,"4.2014"
"601","C.score.HL","Hummingbirds",0.765656565656566,"4.2014"
"602","V.ratio.HL","Hummingbirds",0.590163934426229,"4.2014"
"603","discrepancy.HL","Hummingbirds",9,"4.2014"
"604","extinction.slope.HL","Hummingbirds",1.24550239864919,"4.2014"
"605","robustness.HL","Hummingbirds",0.558572358416086,"4.2014"
"606","functional.complementarity.HL","Hummingbirds",50.6102296190935,"4.2014"
"607","partner.diversity.HL","Hummingbirds",0.609091556493982,"4.2014"
"608","generality.HL","Hummingbirds",1.96678744924281,"4.2014"
"609","connectance","Plants",0.227272727272727,"4.2014"
"610","web asymmetry","Plants",0.294117647058824,"4.2014"
"611","links per species","Plants",0.882352941176471,"4.2014"
"612","number of compartments","Plants",3,"4.2014"
"613","compartment diversity","Plants",2.23388474347224,"4.2014"
"614","cluster coefficient","Plants",0.166666666666667,"4.2014"
"615","nestedness","Plants",45.8919307255653,"4.2014"
"616","weighted nestedness","Plants",NA,"4.2014"
"617","weighted NODF","Plants",10,"4.2014"
"618","interaction strength asymmetry","Plants",0.297081695450219,"4.2014"
"619","specialisation asymmetry","Plants",0.101017958766363,"4.2014"
"620","linkage density","Plants",1.8717956252519,"4.2014"
"621","weighted connectance","Plants",0.110105625014818,"4.2014"
"622","Fisher alpha","Plants",NA,"4.2014"
"623","Shannon diversity","Plants",2.14830677484913,"4.2014"
"624","interaction evenness","Plants",0.512764632679506,"4.2014"
"625","Alatalo interaction evenness","Plants",0.681195428855378,"4.2014"
"626","H2","Plants",0.846820829119557,"4.2014"
"627","number.of.species.HL","Plants",6,"4.2014"
"628","mean.number.of.shared.partners.HL","Plants",0.4,"4.2014"
"629","cluster.coefficient.HL","Plants",0.253746253746254,"4.2014"
"630","weighted.cluster.coefficient.HL","Plants",0,"4.2014"
"631","niche.overlap.HL","Plants",0.153101207745826,"4.2014"
"632","togetherness.HL","Plants",0.0904761904761905,"4.2014"
"633","C.score.HL","Plants",0.785185185185185,"4.2014"
"634","V.ratio.HL","Plants",0.523809523809524,"4.2014"
"635","discrepancy.HL","Plants",7,"4.2014"
"636","extinction.slope.HL","Plants",2.43350246530248,"4.2014"
"637","robustness.HL","Plants",0.702874212676329,"4.2014"
"638","functional.complementarity.HL","Plants",43.844162087864,"4.2014"
"639","partner.diversity.HL","Plants",0.509495779327851,"4.2014"
"640","generality.HL","Plants",1.776803801261,"4.2014"
"641","connectance","Hummingbirds",0.2,"5.2014"
"642","web asymmetry","Hummingbirds",-0.0526315789473684,"5.2014"
"643","links per species","Hummingbirds",0.947368421052632,"5.2014"
"644","number of compartments","Hummingbirds",2,"5.2014"
"645","compartment diversity","Hummingbirds",1.54675985276142,"5.2014"
"646","cluster coefficient","Hummingbirds",0.1,"5.2014"
"647","nestedness","Hummingbirds",23.2180630700589,"5.2014"
"648","weighted nestedness","Hummingbirds",0.404415417552168,"5.2014"
"649","weighted NODF","Hummingbirds",6.99588477366255,"5.2014"
"650","interaction strength asymmetry","Hummingbirds",0.0536439255189255,"5.2014"
"651","specialisation asymmetry","Hummingbirds",0.0377399993535993,"5.2014"
"652","linkage density","Hummingbirds",1.7751413645313,"5.2014"
"653","weighted connectance","Hummingbirds",0.0934284928700686,"5.2014"
"654","Fisher alpha","Hummingbirds",NA,"5.2014"
"655","Shannon diversity","Hummingbirds",2.1880181970965,"5.2014"
"656","interaction evenness","Hummingbirds",0.486246832065656,"5.2014"
"657","Alatalo interaction evenness","Hummingbirds",0.525251429220643,"5.2014"
"658","H2","Hummingbirds",0.931699242861613,"5.2014"
"659","number.of.species.HL","Hummingbirds",9,"5.2014"
"660","mean.number.of.shared.partners.HL","Hummingbirds",0.305555555555556,"5.2014"
"661","cluster.coefficient.HL","Hummingbirds",0.23671875,"5.2014"
"662","weighted.cluster.coefficient.HL","Hummingbirds",0,"5.2014"
"663","niche.overlap.HL","Hummingbirds",0.144226228735465,"5.2014"
"664","togetherness.HL","Hummingbirds",0.0868055555555556,"5.2014"
"665","C.score.HL","Hummingbirds",0.746527777777778,"5.2014"
"666","V.ratio.HL","Hummingbirds",1.0327868852459,"5.2014"
"667","discrepancy.HL","Hummingbirds",12,"5.2014"
"668","extinction.slope.HL","Hummingbirds",1.71104631397246,"5.2014"
"669","robustness.HL","Hummingbirds",0.627733243166935,"5.2014"
"670","functional.complementarity.HL","Hummingbirds",50.8447547728003,"5.2014"
"671","partner.diversity.HL","Hummingbirds",0.57383181262237,"5.2014"
"672","generality.HL","Hummingbirds",2.11284867703156,"5.2014"
"673","connectance","Plants",0.2,"5.2014"
"674","web asymmetry","Plants",-0.0526315789473684,"5.2014"
"675","links per species","Plants",0.947368421052632,"5.2014"
"676","number of compartments","Plants",2,"5.2014"
"677","compartment diversity","Plants",1.54675985276142,"5.2014"
"678","cluster coefficient","Plants",0.1,"5.2014"
"679","nestedness","Plants",23.2180630700589,"5.2014"
"680","weighted nestedness","Plants",0.41316513150884,"5.2014"
"681","weighted NODF","Plants",6.99588477366255,"5.2014"
"682","interaction strength asymmetry","Plants",0.0536439255189255,"5.2014"
"683","specialisation asymmetry","Plants",0.0377399993535993,"5.2014"
"684","linkage density","Plants",1.7751413645313,"5.2014"
"685","weighted connectance","Plants",0.0934284928700686,"5.2014"
"686","Fisher alpha","Plants",NA,"5.2014"
"687","Shannon diversity","Plants",2.1880181970965,"5.2014"
"688","interaction evenness","Plants",0.486246832065656,"5.2014"
"689","Alatalo interaction evenness","Plants",0.525251429220643,"5.2014"
"690","H2","Plants",0.931699242861613,"5.2014"
"691","number.of.species.HL","Plants",10,"5.2014"
"692","mean.number.of.shared.partners.HL","Plants",0.355555555555556,"5.2014"
"693","cluster.coefficient.HL","Plants",0.2109375,"5.2014"
"694","weighted.cluster.coefficient.HL","Plants",0,"5.2014"
"695","niche.overlap.HL","Plants",0.205147484248637,"5.2014"
"696","togetherness.HL","Plants",0.115555555555556,"5.2014"
"697","C.score.HL","Plants",0.691666666666667,"5.2014"
"698","V.ratio.HL","Plants",0.584615384615385,"5.2014"
"699","discrepancy.HL","Plants",10,"5.2014"
"700","extinction.slope.HL","Plants",1.76030327689437,"5.2014"
"701","robustness.HL","Plants",0.637633393290028,"5.2014"
"702","functional.complementarity.HL","Plants",48.8175420118172,"5.2014"
"703","partner.diversity.HL","Plants",0.325957307899297,"5.2014"
"704","generality.HL","Plants",1.43743405203105,"5.2014"
"705","connectance","Hummingbirds",0.232142857142857,"6.2013"
"706","web asymmetry","Hummingbirds",0.0769230769230769,"6.2013"
"707","links per species","Hummingbirds",1.5,"6.2013"
"708","number of compartments","Hummingbirds",1,"6.2013"
"709","compartment diversity","Hummingbirds",NA,"6.2013"
"710","cluster coefficient","Hummingbirds",0.166666666666667,"6.2013"
"711","nestedness","Hummingbirds",14.6925055462118,"6.2013"
"712","weighted nestedness","Hummingbirds",0.361556193173222,"6.2013"
"713","weighted NODF","Hummingbirds",17.7282377919321,"6.2013"
"714","interaction strength asymmetry","Hummingbirds",0.171568692943635,"6.2013"
"715","specialisation asymmetry","Hummingbirds",-0.00115412128471886,"6.2013"
"716","linkage density","Hummingbirds",2.57345299829734,"6.2013"
"717","weighted connectance","Hummingbirds",0.0989789614729746,"6.2013"
"718","Fisher alpha","Hummingbirds",NA,"6.2013"
"719","Shannon diversity","Hummingbirds",3.07565932149111,"6.2013"
"720","interaction evenness","Hummingbirds",0.600249988847366,"6.2013"
"721","Alatalo interaction evenness","Hummingbirds",0.656177050302419,"6.2013"
"722","H2","Hummingbirds",0.719892636400687,"6.2013"
"723","number.of.species.HL","Hummingbirds",14,"6.2013"
"724","mean.number.of.shared.partners.HL","Hummingbirds",0.989010989010989,"6.2013"
"725","cluster.coefficient.HL","Hummingbirds",0.339899070757203,"6.2013"
"726","weighted.cluster.coefficient.HL","Hummingbirds",0.319076779004831,"6.2013"
"727","niche.overlap.HL","Hummingbirds",0.151136866566911,"6.2013"
"728","togetherness.HL","Hummingbirds",0.194348508634223,"6.2013"
"729","C.score.HL","Hummingbirds",0.398940345368917,"6.2013"
"730","V.ratio.HL","Hummingbirds",1.72782874617737,"6.2013"
"731","discrepancy.HL","Hummingbirds",17,"6.2013"
"732","extinction.slope.HL","Hummingbirds",2.15322407744734,"6.2013"
"733","robustness.HL","Hummingbirds",0.672385832060277,"6.2013"
"734","functional.complementarity.HL","Hummingbirds",54.7370816214309,"6.2013"
"735","partner.diversity.HL","Hummingbirds",0.813738038731735,"6.2013"
"736","generality.HL","Hummingbirds",2.44660654429301,"6.2013"
"737","connectance","Plants",0.232142857142857,"6.2013"
"738","web asymmetry","Plants",0.0769230769230769,"6.2013"
"739","links per species","Plants",1.5,"6.2013"
"740","number of compartments","Plants",1,"6.2013"
"741","compartment diversity","Plants",NA,"6.2013"
"742","cluster coefficient","Plants",0.166666666666667,"6.2013"
"743","nestedness","Plants",14.4430856206885,"6.2013"
"744","weighted nestedness","Plants",0.349857484207611,"6.2013"
"745","weighted NODF","Plants",17.7282377919321,"6.2013"
"746","interaction strength asymmetry","Plants",0.171568692943635,"6.2013"
"747","specialisation asymmetry","Plants",-0.00115412128471886,"6.2013"
"748","linkage density","Plants",2.57345299829734,"6.2013"
"749","weighted connectance","Plants",0.0989789614729746,"6.2013"
"750","Fisher alpha","Plants",NA,"6.2013"
"751","Shannon diversity","Plants",3.07565932149111,"6.2013"
"752","interaction evenness","Plants",0.600249988847366,"6.2013"
"753","Alatalo interaction evenness","Plants",0.656177050302419,"6.2013"
"754","H2","Plants",0.719892636400687,"6.2013"
"755","number.of.species.HL","Plants",12,"6.2013"
"756","mean.number.of.shared.partners.HL","Plants",0.833333333333333,"6.2013"
"757","cluster.coefficient.HL","Plants",0.250529614075012,"6.2013"
"758","weighted.cluster.coefficient.HL","Plants",0.370742694951626,"6.2013"
"759","niche.overlap.HL","Plants",0.149708624091931,"6.2013"
"760","togetherness.HL","Plants",0.13030303030303,"6.2013"
"761","C.score.HL","Plants",0.525378787878788,"6.2013"
"762","V.ratio.HL","Plants",3.47021943573668,"6.2013"
"763","discrepancy.HL","Plants",16,"6.2013"
"764","extinction.slope.HL","Plants",0.999952549216498,"6.2013"
"765","robustness.HL","Plants",0.714099983893577,"6.2013"
"766","functional.complementarity.HL","Plants",54.0437265039858,"6.2013"
"767","partner.diversity.HL","Plants",0.765776480035417,"6.2013"
"768","generality.HL","Plants",2.70029945230167,"6.2013"
"769","connectance","Hummingbirds",0.3,"6.2014"
"770","web asymmetry","Hummingbirds",0.0909090909090909,"6.2014"
"771","links per species","Hummingbirds",0.818181818181818,"6.2014"
"772","number of compartments","Hummingbirds",2,"6.2014"
"773","compartment diversity","Hummingbirds",1.60663079608635,"6.2014"
"774","cluster coefficient","Hummingbirds",0.2,"6.2014"
"775","nestedness","Hummingbirds",29.2544103750682,"6.2014"
"776","weighted nestedness","Hummingbirds",NA,"6.2014"
"777","weighted NODF","Hummingbirds",18,"6.2014"
"778","interaction strength asymmetry","Hummingbirds",0.168859649122807,"6.2014"
"779","specialisation asymmetry","Hummingbirds",0.0770379920918785,"6.2014"
"780","linkage density","Hummingbirds",1.81327684964545,"6.2014"
"781","weighted connectance","Hummingbirds",0.164843349967768,"6.2014"
"782","Fisher alpha","Hummingbirds",NA,"6.2014"
"783","Shannon diversity","Hummingbirds",1.98074632785584,"6.2014"
"784","interaction evenness","Hummingbirds",0.582367356430181,"6.2014"
"785","Alatalo interaction evenness","Hummingbirds",0.848545069649667,"6.2014"
"786","H2","Hummingbirds",0.828057520345642,"6.2014"
"787","number.of.species.HL","Hummingbirds",6,"6.2014"
"788","mean.number.of.shared.partners.HL","Hummingbirds",0.4,"6.2014"
"789","cluster.coefficient.HL","Hummingbirds",0.428571428571429,"6.2014"
"790","weighted.cluster.coefficient.HL","Hummingbirds",0,"6.2014"
"791","niche.overlap.HL","Hummingbirds",0.156398123480547,"6.2014"
"792","togetherness.HL","Hummingbirds",0.155555555555556,"6.2014"
"793","C.score.HL","Hummingbirds",0.622222222222222,"6.2014"
"794","V.ratio.HL","Hummingbirds",0.636363636363636,"6.2014"
"795","discrepancy.HL","Hummingbirds",4,"6.2014"
"796","extinction.slope.HL","Hummingbirds",1.38168002081154,"6.2014"
"797","robustness.HL","Hummingbirds",0.580759568204777,"6.2014"
"798","functional.complementarity.HL","Hummingbirds",17.6908447993295,"6.2014"
"799","partner.diversity.HL","Hummingbirds",0.584415135755199,"6.2014"
"800","generality.HL","Hummingbirds",1.9501341984974,"6.2014"
"801","connectance","Plants",0.3,"6.2014"
"802","web asymmetry","Plants",0.0909090909090909,"6.2014"
"803","links per species","Plants",0.818181818181818,"6.2014"
"804","number of compartments","Plants",2,"6.2014"
"805","compartment diversity","Plants",1.60663079608635,"6.2014"
"806","cluster coefficient","Plants",0.2,"6.2014"
"807","nestedness","Plants",29.2544103750682,"6.2014"
"808","weighted nestedness","Plants",NA,"6.2014"
"809","weighted NODF","Plants",18,"6.2014"
"810","interaction strength asymmetry","Plants",0.168859649122807,"6.2014"
"811","specialisation asymmetry","Plants",0.0770379920918785,"6.2014"
"812","linkage density","Plants",1.81327684964545,"6.2014"
"813","weighted connectance","Plants",0.164843349967768,"6.2014"
"814","Fisher alpha","Plants",NA,"6.2014"
"815","Shannon diversity","Plants",1.98074632785584,"6.2014"
"816","interaction evenness","Plants",0.582367356430181,"6.2014"
"817","Alatalo interaction evenness","Plants",0.848545069649667,"6.2014"
"818","H2","Plants",0.828057520345642,"6.2014"
"819","number.of.species.HL","Plants",5,"6.2014"
"820","mean.number.of.shared.partners.HL","Plants",0.4,"6.2014"
"821","cluster.coefficient.HL","Plants",0.295918367346939,"6.2014"
"822","weighted.cluster.coefficient.HL","Plants",0,"6.2014"
"823","niche.overlap.HL","Plants",0.26020202020202,"6.2014"
"824","togetherness.HL","Plants",0.111111111111111,"6.2014"
"825","C.score.HL","Plants",0.644444444444444,"6.2014"
"826","V.ratio.HL","Plants",0.857142857142857,"6.2014"
"827","discrepancy.HL","Plants",3,"6.2014"
"828","extinction.slope.HL","Plants",1.77201071549159,"6.2014"
"829","robustness.HL","Plants",0.635225932561814,"6.2014"
"830","functional.complementarity.HL","Plants",16.3711297112107,"6.2014"
"831","partner.diversity.HL","Plants",0.391154050772791,"6.2014"
"832","generality.HL","Plants",1.67641950079351,"6.2014"
"833","connectance","Hummingbirds",0.181578947368421,"7.2013"
"834","web asymmetry","Hummingbirds",0.0256410256410256,"7.2013"
"835","links per species","Hummingbirds",1.76923076923077,"7.2013"
"836","number of compartments","Hummingbirds",1,"7.2013"
"837","compartment diversity","Hummingbirds",NA,"7.2013"
"838","cluster coefficient","Hummingbirds",0.105263157894737,"7.2013"
"839","nestedness","Hummingbirds",11.5574991449363,"7.2013"
"840","weighted nestedness","Hummingbirds",0.580186001779694,"7.2013"
"841","weighted NODF","Hummingbirds",26.4880402761289,"7.2013"
"842","interaction strength asymmetry","Hummingbirds",0.0602447928610033,"7.2013"
"843","specialisation asymmetry","Hummingbirds",0.0978279238899124,"7.2013"
"844","linkage density","Hummingbirds",3.96991263563708,"7.2013"
"845","weighted connectance","Hummingbirds",0.101792631683002,"7.2013"
"846","Fisher alpha","Hummingbirds",NA,"7.2013"
"847","Shannon diversity","Hummingbirds",3.69545068539766,"7.2013"
"848","interaction evenness","Hummingbirds",0.622111809269009,"7.2013"
"849","Alatalo interaction evenness","Hummingbirds",0.720403802750786,"7.2013"
"850","H2","Hummingbirds",0.592999942201971,"7.2013"
"851","number.of.species.HL","Hummingbirds",20,"7.2013"
"852","mean.number.of.shared.partners.HL","Hummingbirds",0.963157894736842,"7.2013"
"853","cluster.coefficient.HL","Hummingbirds",0.363477391956033,"7.2013"
"854","weighted.cluster.coefficient.HL","Hummingbirds",0.433417826591023,"7.2013"
"855","niche.overlap.HL","Hummingbirds",0.240081105412638,"7.2013"
"856","togetherness.HL","Hummingbirds",0.125497076023392,"7.2013"
"857","C.score.HL","Hummingbirds",0.405140550239234,"7.2013"
"858","V.ratio.HL","Hummingbirds",3.49100529100529,"7.2013"
"859","discrepancy.HL","Hummingbirds",30,"7.2013"
"860","extinction.slope.HL","Hummingbirds",2.6705191751389,"7.2013"
"861","robustness.HL","Hummingbirds",0.716804258434154,"7.2013"
"862","functional.complementarity.HL","Hummingbirds",106.112718825921,"7.2013"
"863","partner.diversity.HL","Hummingbirds",1.46573565728336,"7.2013"
"864","generality.HL","Hummingbirds",4.845468101865,"7.2013"
"865","connectance","Plants",0.181578947368421,"7.2013"
"866","web asymmetry","Plants",0.0256410256410256,"7.2013"
"867","links per species","Plants",1.76923076923077,"7.2013"
"868","number of compartments","Plants",1,"7.2013"
"869","compartment diversity","Plants",NA,"7.2013"
"870","cluster coefficient","Plants",0.105263157894737,"7.2013"
"871","nestedness","Plants",11.8745614651695,"7.2013"
"872","weighted nestedness","Plants",0.583225661814885,"7.2013"
"873","weighted NODF","Plants",26.4880402761289,"7.2013"
"874","interaction strength asymmetry","Plants",0.0602447928610033,"7.2013"
"875","specialisation asymmetry","Plants",0.0978279238899124,"7.2013"
"876","linkage density","Plants",3.96991263563708,"7.2013"
"877","weighted connectance","Plants",0.101792631683002,"7.2013"
"878","Fisher alpha","Plants",NA,"7.2013"
"879","Shannon diversity","Plants",3.69545068539766,"7.2013"
"880","interaction evenness","Plants",0.622111809269009,"7.2013"
"881","Alatalo interaction evenness","Plants",0.720403802750786,"7.2013"
"882","H2","Plants",0.592999942201971,"7.2013"
"883","number.of.species.HL","Plants",19,"7.2013"
"884","mean.number.of.shared.partners.HL","Plants",0.976608187134503,"7.2013"
"885","cluster.coefficient.HL","Plants",0.228241319010742,"7.2013"
"886","weighted.cluster.coefficient.HL","Plants",0.495145074257673,"7.2013"
"887","niche.overlap.HL","Plants",0.231421799679658,"7.2013"
"888","togetherness.HL","Plants",0.130133024869867,"7.2013"
"889","C.score.HL","Plants",0.501155256374555,"7.2013"
"890","V.ratio.HL","Plants",3.85903083700441,"7.2013"
"891","discrepancy.HL","Plants",30,"7.2013"
"892","extinction.slope.HL","Plants",0.999903074238117,"7.2013"
"893","robustness.HL","Plants",0.723870793114052,"7.2013"
"894","functional.complementarity.HL","Plants",120.784538492313,"7.2013"
